objectid,date,time,common_name,scientific_name,e_bird_group,count,repeat_observation,substrate,sex,breeding_activity,observation_notes,observers,latitude,longitude,starting_time,ending_time,starting_temp_f,starting_percent_cloud_cover,starting_cloud_height,starting_wind_speed,starting_wind_direction,starting_rain,ending_temp_f,ending_percent_cloud_cover,ending_cloud_height,ending_wind_speed,ending_wind_direction,ending_rain,weather_note,creation_date,creator,edit_date,editor,year
350,2018-01-11,2018-01-11T09:43:52Z,Western Grebe,NA,NA,2,No,Water - Floating,NA,No,NA,NA,34.40830318634629,-119.8446381009329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:43:52Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:43:52Z,stratton@ccber.ucsb.edu_ucsb,2018
351,2018-01-11,2018-01-11T09:44:48Z,NA,NA,NA,1,No,Water - Floating,NA,No,Clark's grebe,NA,34.40830798447688,-119.844554165946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:44:48Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:44:48Z,stratton@ccber.ucsb.edu_ucsb,2018
352,2018-01-11,2018-01-11T09:45:12Z,Belted Kingfisher,NA,NA,1,No,NA,NA,No,NA,NA,34.40805447397414,-119.8438951654468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:45:12Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:45:12Z,stratton@ccber.ucsb.edu_ucsb,2018
353,2018-01-11,2018-01-11T09:46:36Z,Ruddy Duck,NA,NA,8,No,Water - Floating,NA,No,NA,NA,34.40825354709755,-119.8443482280654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:46:36Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:46:36Z,stratton@ccber.ucsb.edu_ucsb,2018
354,2018-01-11,2018-01-11T09:46:51Z,American Coot,NA,NA,2,No,Water - Floating,NA,No,NA,NA,34.40821754478304,-119.8442635196291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:46:51Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:46:51Z,stratton@ccber.ucsb.edu_ucsb,2018
355,2018-01-11,2018-01-11T09:47:42Z,Redhead,NA,NA,1,No,Water - Floating,NA,No,NA,NA,34.40817307122706,-119.8443418113993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:47:42Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:47:42Z,stratton@ccber.ucsb.edu_ucsb,2018
356,2018-01-11,2018-01-11T09:48:10Z,Eared Grebe,NA,NA,2,No,Water - Floating,NA,No,NA,NA,34.40811800823769,-119.844468874503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:48:10Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:48:10Z,stratton@ccber.ucsb.edu_ucsb,2018
357,2018-01-11,2018-01-11T09:49:42Z,Bufflehead,NA,NA,6,No,Water - Floating,NA,No,NA,NA,34.40697658384467,-119.8452589284224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:49:42Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:49:42Z,stratton@ccber.ucsb.edu_ucsb,2018
358,2018-01-11,2018-01-11T09:52:25Z,Red-breasted Merganser,NA,NA,4,No,Water - Floating,NA,No,NA,NA,34.40746883513147,-119.8446301616224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:52:25Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:52:25Z,stratton@ccber.ucsb.edu_ucsb,2018
359,2018-01-11,2018-01-11T09:52:52Z,Blue-gray Gnatcatcher,NA,NA,1,No,Vegetation - Shrub,NA,No,NA,NA,34.40865796266975,-119.8447451908945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:52:52Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:53:54Z,stratton@ccber.ucsb.edu_ucsb,2018
360,2018-01-11,2018-01-11T09:55:18Z,California Towhee,NA,NA,1,No,Vegetation - Shrub,NA,No,NA,NA,34.40878132381952,-119.8442972612495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:55:18Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:55:18Z,stratton@ccber.ucsb.edu_ucsb,2018
361,2018-01-11,2018-01-11T09:55:40Z,Anna's Hummingbird,NA,NA,1,No,Vegetation - Shrub,NA,No,NA,NA,34.40882913067217,-119.8442638915316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:55:40Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:55:40Z,stratton@ccber.ucsb.edu_ucsb,2018
362,2018-01-11,2018-01-11T09:56:48Z,Eared Grebe,NA,NA,2,No,Water - Floating,NA,No,NA,NA,34.40806460684938,-119.844562938893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:56:48Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:56:48Z,stratton@ccber.ucsb.edu_ucsb,2018
363,2018-01-11,2018-01-11T09:57:33Z,American Coot,NA,NA,1,No,Bare ground,NA,No,NA,NA,34.40832615496672,-119.8439532927339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:57:33Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:57:33Z,stratton@ccber.ucsb.edu_ucsb,2018
364,2018-01-11,2018-01-11T09:57:52Z,Anna's Hummingbird,NA,NA,1,No,Vegetation - Tree,NA,No,NA,NA,34.40848075405126,-119.8440688052997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:57:52Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:57:52Z,stratton@ccber.ucsb.edu_ucsb,2018
365,2018-01-11,2018-01-11T09:58:43Z,Mourning Dove,NA,NA,4,No,Vegetation - Herbaceous,NA,No,NA,NA,34.40827956403519,-119.8437235530916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:58:43Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:59:13Z,stratton@ccber.ucsb.edu_ucsb,2018
366,2018-01-11,2018-01-11T09:59:02Z,American Coot,NA,NA,15,No,Vegetation - Herbaceous,NA,No,NA,NA,34.40836003980322,-119.8434732770635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:59:02Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:59:02Z,stratton@ccber.ucsb.edu_ucsb,2018
367,2018-01-11,2018-01-11T09:59:32Z,Acorn Woodpecker,NA,NA,2,No,Vegetation - Tree,NA,No,NA,NA,34.40865445784056,-119.8434912460642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:59:32Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:00:54Z,stratton@ccber.ucsb.edu_ucsb,2018
368,2018-01-11,2018-01-11T09:59:51Z,Yellow-rumped Warbler,NA,NA,2,No,Vegetation - Tree,NA,No,NA,NA,34.40847921100415,-119.8438480488102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:59:51Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:59:51Z,stratton@ccber.ucsb.edu_ucsb,2018
369,2018-01-11,2018-01-11T10:01:09Z,Orange-crowned Warbler,NA,NA,1,No,Vegetation - Tree,NA,No,NA,NA,34.40853326284564,-119.8438904034775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:01:09Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:01:09Z,stratton@ccber.ucsb.edu_ucsb,2018
370,2018-01-11,2018-01-11T10:01:22Z,Northern Mockingbird,NA,NA,1,No,Vegetation - Tree,NA,No,NA,NA,34.40849409673844,-119.8439147891442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:01:22Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:01:22Z,stratton@ccber.ucsb.edu_ucsb,2018
371,2018-01-11,2018-01-11T10:03:43Z,European Starling,NA,NA,2,No,Vegetation - Tree,NA,No,NA,NA,34.40843479836059,-119.8434052530369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:03:43Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:03:43Z,stratton@ccber.ucsb.edu_ucsb,2018
372,2018-01-11,2018-01-11T10:04:26Z,Western Scrub-Jay,NA,NA,2,No,Vegetation - Tree,NA,No,NA,NA,34.4081033625659,-119.8436144580902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:04:26Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:04:26Z,stratton@ccber.ucsb.edu_ucsb,2018
373,2018-01-11,2018-01-11T10:09:18Z,Lesser Scaup,NA,NA,6,No,Water - Floating,NA,No,NA,NA,34.40724056855245,-119.8441326988726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:09:18Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:09:18Z,stratton@ccber.ucsb.edu_ucsb,2018
374,2018-01-11,2018-01-11T10:09:44Z,Redhead,NA,NA,4,No,Water - Floating,NA,No,NA,NA,34.40708208058896,-119.8440804582455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:09:44Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:09:44Z,stratton@ccber.ucsb.edu_ucsb,2018
375,2018-01-11,2018-01-11T10:09:56Z,Eared Grebe,NA,NA,1,No,Water - Floating,NA,No,NA,NA,34.40686469750264,-119.8442396217476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:09:56Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:09:56Z,stratton@ccber.ucsb.edu_ucsb,2018
376,2018-01-11,2018-01-11T10:12:57Z,Willet,NA,NA,1,No,Vegetation - Herbaceous,NA,No,NA,NA,34.40689028796923,-119.8432177944001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:12:57Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:12:57Z,stratton@ccber.ucsb.edu_ucsb,2018
377,2018-01-11,2018-01-11T10:13:15Z,Western Gull,NA,NA,2,No,Bare ground,NA,No,NA,NA,34.40595952902525,-119.8437700265345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:13:15Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:13:15Z,stratton@ccber.ucsb.edu_ucsb,2018
378,2018-01-11,2018-01-11T10:15:54Z,Black Turnstone,NA,NA,3,No,Bare ground,NA,No,NA,NA,34.40587434902882,-119.8438065906615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:15:54Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:15:54Z,stratton@ccber.ucsb.edu_ucsb,2018
379,2018-01-11,2018-01-11T10:20:03Z,Sanderling,NA,NA,7,No,Bare ground,NA,No,NA,NA,34.40603051204226,-119.8437055005476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:20:03Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:20:03Z,stratton@ccber.ucsb.edu_ucsb,2018
380,2018-01-11,2018-01-11T10:20:39Z,Blue-gray Gnatcatcher,NA,NA,1,No,Vegetation - Shrub,NA,No,NA,NA,34.40588588444272,-119.8441184650669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:20:39Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:20:39Z,stratton@ccber.ucsb.edu_ucsb,2018
381,2018-01-11,2018-01-11T10:23:02Z,Black-bellied Plover,NA,NA,1,No,Bare ground,NA,No,NA,NA,34.40443244979056,-119.8440639445156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:23:02Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:23:02Z,stratton@ccber.ucsb.edu_ucsb,2018
382,2018-01-11,2018-01-11T10:23:26Z,Western Gull,NA,NA,5,No,Bare ground,NA,No,NA,NA,34.40446030157748,-119.8440187664434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:23:26Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:23:26Z,stratton@ccber.ucsb.edu_ucsb,2018
383,2018-01-11,2018-01-11T10:24:48Z,Song Sparrow,NA,NA,1,No,Vegetation - Shrub,NA,No,NA,NA,34.40545207277801,-119.8442578000556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:24:48Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:24:48Z,stratton@ccber.ucsb.edu_ucsb,2018
384,2018-01-11,2018-01-11T10:25:51Z,American Kestrel,NA,NA,1,No,Vegetation - Tree,NA,No,NA,NA,34.40629974860421,-119.8451625373958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:25:51Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:25:51Z,stratton@ccber.ucsb.edu_ucsb,2018
385,2018-01-11,2018-01-11T10:28:29Z,Cassin's Kingbird,NA,NA,1,No,Vegetation - Tree,NA,No,tropical kingbird,NA,34.40623909754204,-119.8454020560983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:28:29Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:32:27Z,stratton@ccber.ucsb.edu_ucsb,2018
386,2018-01-11,2018-01-11T10:28:58Z,Anna's Hummingbird,NA,NA,2,No,Vegetation - Shrub,NA,No,NA,NA,34.40630152293227,-119.8453614917733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:28:58Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:28:58Z,stratton@ccber.ucsb.edu_ucsb,2018
387,2018-01-11,2018-01-11T10:29:34Z,California Towhee,NA,NA,1,No,Vegetation - Shrub,NA,No,NA,NA,34.40603533772607,-119.8451646879625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:29:34Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:29:34Z,stratton@ccber.ucsb.edu_ucsb,2018
388,2018-01-11,2018-01-11T10:32:46Z,House Finch,NA,NA,3,No,Vegetation - Tree,NA,No,NA,NA,34.40625538446105,-119.8452668542581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:32:46Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:32:46Z,stratton@ccber.ucsb.edu_ucsb,2018
389,2018-01-11,2018-01-11T10:33:23Z,Blue-gray Gnatcatcher,NA,NA,1,No,Vegetation - Shrub,NA,No,NA,NA,34.40605042178459,-119.845495920164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:33:23Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:33:23Z,stratton@ccber.ucsb.edu_ucsb,2018
390,2018-01-11,2018-01-11T10:33:44Z,Turkey Vulture,NA,NA,1,No,NA,NA,No,NA,NA,34.40558281989409,-119.845568997214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:33:44Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:33:44Z,stratton@ccber.ucsb.edu_ucsb,2018
391,2018-01-11,2018-01-11T10:35:01Z,California Thrasher,NA,NA,1,No,Vegetation - Shrub,NA,No,NA,NA,34.40599895868934,-119.8454878029871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:35:01Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:35:01Z,stratton@ccber.ucsb.edu_ucsb,2018
392,2018-01-11,2018-01-11T10:35:20Z,Black Phoebe,NA,NA,1,No,Vegetation - Tree,NA,No,NA,NA,34.40626514475245,-119.8458029032427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:35:20Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:35:20Z,stratton@ccber.ucsb.edu_ucsb,2018
393,2018-01-11,2018-01-11T10:35:40Z,Song Sparrow,NA,NA,1,No,Vegetation - Tree,NA,No,NA,NA,34.4062342607526,-119.846126607562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:35:40Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:35:40Z,stratton@ccber.ucsb.edu_ucsb,2018
394,2018-01-11,2018-01-11T10:39:16Z,Great Egret,NA,NA,2,Yes,Bare ground,NA,No,NA,NA,34.40742469617562,-119.8458999159034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:39:16Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:39:16Z,stratton@ccber.ucsb.edu_ucsb,2018
395,2018-01-11,2018-01-11T10:39:44Z,Snowy Egret,NA,NA,1,Yes,Bare ground,NA,No,NA,NA,34.4072688277769,-119.8460007823368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:39:44Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:39:44Z,stratton@ccber.ucsb.edu_ucsb,2018
396,2018-01-11,2018-01-11T10:40:12Z,Black-necked Stilt,NA,NA,2,Yes,Bare ground,NA,No,NA,NA,34.4072408042375,-119.8460210851605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:40:12Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:40:12Z,stratton@ccber.ucsb.edu_ucsb,2018
397,2018-01-11,2018-01-11T10:40:32Z,Willet,NA,NA,1,Yes,Bare ground,NA,No,NA,NA,34.40729329379919,-119.8459597760407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:40:32Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:40:32Z,stratton@ccber.ucsb.edu_ucsb,2018
398,2018-01-11,2018-01-11T10:40:52Z,Gadwall,NA,NA,2,Yes,Water - Wading,NA,No,NA,NA,34.40705557041439,-119.8462829916766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:40:52Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:40:52Z,stratton@ccber.ucsb.edu_ucsb,2018
399,2018-01-11,2018-01-11T10:42:23Z,Ruddy Duck,NA,NA,5,No,Water - Floating,NA,No,NA,NA,34.4068606122768,-119.8458475108847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:42:23Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:42:23Z,stratton@ccber.ucsb.edu_ucsb,2018
400,2018-01-11,2018-01-11T10:42:35Z,American Coot,NA,NA,1,No,Water - Floating,NA,No,NA,NA,34.40650836233772,-119.846767002155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:42:35Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:42:35Z,stratton@ccber.ucsb.edu_ucsb,2018
401,2018-01-11,2018-01-11T10:44:44Z,Anna's Hummingbird,NA,NA,1,No,Vegetation - Tree,NA,No,NA,NA,34.40621120410129,-119.8467322023192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:44:44Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:44:44Z,stratton@ccber.ucsb.edu_ucsb,2018
402,2018-01-11,2018-01-11T10:47:15Z,Brown Pelican,NA,NA,1,No,Water - Wading,NA,No,NA,NA,34.40648085661068,-119.846993971393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:47:15Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:47:15Z,stratton@ccber.ucsb.edu_ucsb,2018
403,2018-01-11,2018-01-11T10:47:49Z,Whimbrel,NA,NA,1,No,Bare ground,NA,No,NA,NA,34.40614901284946,-119.8475360624462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:47:49Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:47:49Z,stratton@ccber.ucsb.edu_ucsb,2018
404,2018-01-11,2018-01-11T10:48:20Z,Black Phoebe,NA,NA,1,No,Vegetation - Herbaceous,NA,No,NA,NA,34.40650003546751,-119.8473697285915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:48:20Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:48:20Z,stratton@ccber.ucsb.edu_ucsb,2018
405,2018-01-11,2018-01-11T10:49:10Z,Willet,NA,NA,1,No,Bare ground,NA,No,NA,NA,34.40617617701208,-119.8477988250567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:49:10Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:49:10Z,stratton@ccber.ucsb.edu_ucsb,2018
406,2018-01-11,2018-01-11T10:49:28Z,Black-bellied Plover,NA,NA,1,No,Bare ground,NA,No,NA,NA,34.40623207582223,-119.8479128203679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:49:28Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:49:28Z,stratton@ccber.ucsb.edu_ucsb,2018
407,2018-01-11,2018-01-11T10:50:24Z,Cassin's Kingbird,NA,NA,1,No,Vegetation - Tree,NA,No,NA,NA,34.40647519122431,-119.8480488621329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:50:24Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:50:24Z,stratton@ccber.ucsb.edu_ucsb,2018
408,2018-01-11,2018-01-11T10:51:58Z,NA,NA,NA,1,Yes,Vegetation - Tree,NA,No,tropical kingbird,NA,34.40648583865214,-119.8480262775883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:51:58Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:51:58Z,stratton@ccber.ucsb.edu_ucsb,2018
409,2018-01-11,2018-01-11T10:56:35Z,Blue-gray Gnatcatcher,NA,NA,1,No,Vegetation - Shrub,NA,No,NA,NA,34.4070113867715,-119.8484696752327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:56:35Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:56:35Z,stratton@ccber.ucsb.edu_ucsb,2018
410,2018-01-11,2018-01-11T11:00:14Z,Song Sparrow,NA,NA,1,No,Vegetation - Shrub,NA,No,NA,NA,34.40747535647402,-119.8490227311223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T18:00:14Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T18:00:14Z,stratton@ccber.ucsb.edu_ucsb,2018
411,2018-01-11,2018-01-11T11:01:08Z,Anna's Hummingbird,NA,NA,1,No,NA,NA,No,NA,NA,34.40792911585758,-119.8489654473532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T18:01:08Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T18:01:08Z,stratton@ccber.ucsb.edu_ucsb,2018
412,2018-01-11,2018-01-11T11:06:12Z,Red-breasted Merganser,NA,NA,34,No,Water - Floating,NA,No,NA,NA,34.4094855770287,-119.8481770957413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T18:06:12Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T18:06:12Z,stratton@ccber.ucsb.edu_ucsb,2018
413,2018-01-11,2018-01-11T11:31:03Z,NA,NA,NA,NA,No,NA,NA,No,end of survey,Dan Erika lisa,34.41116412032063,-119.8503300403721,745,1038,NA,NA,NA,NA,NA,NA,NA,0,NA,None,NA,NA,NA,2018-01-11T18:31:03Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T18:31:03Z,stratton@ccber.ucsb.edu_ucsb,2018
414,2018-01-11,2018-01-11T08:52:21Z,Snowy Egret,NA,NA,5,No,Vegetation - Herbaceous,NA,No,NA,NA,34.41034367364062,-119.8487453637019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T15:52:21Z,drichardson@ccber.ucsb.edu_ucsb,2018-01-11T15:52:21Z,drichardson@ccber.ucsb.edu_ucsb,2018
415,2018-01-11,2018-01-11T08:54:43Z,Bufflehead,NA,NA,9,No,Water - Floating,NA,No,NA,NA,34.4106562457865,-119.8487892329288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T15:54:43Z,drichardson@ccber.ucsb.edu_ucsb,2018-01-11T15:54:43Z,drichardson@ccber.ucsb.edu_ucsb,2018
416,2018-01-11,2018-01-11T08:56:42Z,NA,NA,NA,1,No,Water - Floating,NA,No,greater scaup,NA,34.41059759074965,-119.8486871528715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T15:56:42Z,drichardson@ccber.ucsb.edu_ucsb,2018-01-11T15:56:42Z,drichardson@ccber.ucsb.edu_ucsb,2018
417,2018-01-11,2018-01-11T08:57:34Z,Great Egret,NA,NA,1,No,Vegetation - Herbaceous,NA,No,NA,NA,34.41095704711789,-119.8487519591327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T15:57:34Z,drichardson@ccber.ucsb.edu_ucsb,2018-01-11T15:57:34Z,drichardson@ccber.ucsb.edu_ucsb,2018
418,2018-01-11,2018-01-11T08:58:19Z,American Wigeon,NA,NA,1,No,Water - Floating,NA,No,NA,NA,34.41069852876177,-119.8488638649626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T15:58:19Z,drichardson@ccber.ucsb.edu_ucsb,2018-01-11T16:02:36Z,drichardson@ccber.ucsb.edu_ucsb,2018
