objectid,global_id,date,time,common_name,scientific_name,e_bird_group,count,repeat_observation,substrate,sex,breeding_activity,observation_notes,observers,latitude,longitude,temp_start_f,cloud_cover_percent_start,cloud_height_start,wind_speed_start,wind_direction_start,rain_start,time_start,time_end,temp_end_f,cloud_cover_percent_end,cloud_height_end,wind_speed_end,wind_direction_end,rain_end,weather_note,creation_date,creator,edit_date,editor,source_file,starting_time,ending_time,starting_temp_f,starting_percent_cloud_cover,starting_cloud_height,starting_wind_speed,starting_wind_direction,starting_rain,ending_temp_f,ending_percent_cloud_cover,ending_cloud_height,ending_wind_speed,ending_wind_direction,ending_rain,year
63,{D50479EB-04B7-41DB-9886-E425D0118B2F},2017-12-18,NA,Great Egret,NA,NA,1,No,NA,NA,No,NA,NA,34.40853095568776,-119.8495416330647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
64,{ED2647DB-1130-4EF9-B644-888B7E0A9D67},2017-12-18,NA,Great Blue Heron,NA,NA,1,No,NA,NA,No,NA,NA,34.40797381781476,-119.8496525300865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
65,{4AB6CC98-331A-4A50-8A1A-7D5D9855AA5C},2017-12-18,NA,Western Grebe,NA,NA,1,No,NA,NA,No,NA,NA,34.40809678420453,-119.8499118153185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
66,{A70FC276-8726-4951-BAD1-43F108F491BA},2017-12-18,NA,Ring-billed Gull,NA,NA,3,Yes,NA,NA,No,NA,NA,34.40867246149967,-119.8500333061725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
67,{90DCA408-0344-4711-90D4-B0BA7AEACD72},2017-12-18,NA,Pied-billed Grebe,NA,NA,1,No,NA,NA,No,NA,NA,34.40787982842944,-119.8499216985833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
68,{7903854B-A439-4E58-A60A-A08BD7B8F130},2017-12-18,NA,American Coot,NA,NA,1,No,NA,NA,No,NA,NA,34.40789600459886,-119.8500498962592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
69,{832FC22D-CC55-4CD9-9F1C-9DC3EDCCD2F7},2017-12-18,NA,Mallard,NA,NA,2,No,NA,NA,No,NA,NA,34.40781797045004,-119.8499719045262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
70,{33D4B3FF-7849-4B31-A0E6-4737F1F91546},2017-12-18,NA,American Wigeon,NA,NA,7,No,NA,NA,No,NA,NA,34.40840529219542,-119.8496702619319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
71,{901D62C3-B352-4F90-8F74-848038DA810B},2017-12-18,NA,Least Sandpiper,NA,NA,1,No,NA,NA,No,NA,NA,34.40881218390388,-119.8505299424722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
72,{577E849D-D023-49C2-91DF-5F10643D9931},2017-12-18,NA,Snowy Egret,NA,NA,1,No,NA,NA,No,NA,NA,34.40779109808976,-119.850170828361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
73,{04FE1C76-396C-4A9F-907F-FCDDF3723ED9},2017-12-18,NA,Double-crested Cormorant,NA,NA,1,No,NA,NA,No,NA,NA,34.40793792877454,-119.8500124661562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
74,{D50CCDA2-622F-4FFB-9E68-4333167CBEE2},2017-12-18,NA,Blue-gray Gnatcatcher,NA,NA,1,No,NA,NA,No,NA,NA,34.40778238743505,-119.8506006686312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
75,{309EB8D4-E620-4E3A-B2C6-1D9D51F575EA},2017-12-18,NA,Black-necked Stilt,NA,NA,4,No,NA,NA,No,NA,NA,34.40717016021112,-119.8496436556298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
76,{725F149A-0BF2-4259-8866-CB79E18B6A8D},2017-12-18,NA,NA,NA,NA,1,No,NA,NA,No,wandering tattler,NA,34.40737151224186,-119.850321452478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
77,{3C5CF105-F4BD-402A-9E93-A18C1B9AFCDB},2017-12-18,NA,Black Turnstone,NA,NA,5,No,NA,NA,No,NA,NA,34.40743662788898,-119.8503697144666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
78,{75418A0B-545D-4664-9962-FBFD2B41D591},2017-12-18,NA,Western Meadowlark,NA,NA,2,No,NA,NA,No,NA,NA,34.4074647662404,-119.850339550836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
79,{9E17A6A6-DC9D-476D-B2A8-90B54398EDBF},2017-12-18,NA,NA,NA,NA,1,No,NA,NA,No,tattler,NA,34.40743165035104,-119.850357649194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
80,{7A593C8E-ABF6-46E1-8E21-B2ADC3251752},2017-12-18,NA,Whimbrel,NA,NA,1,No,NA,NA,No,NA,NA,34.40743289473553,-119.8502882714063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
81,{49B5FC60-CCF2-41CE-9D82-5511FA769CD1},2017-12-18,NA,Greater Yellowlegs,NA,NA,1,No,NA,NA,No,NA,NA,34.40741671847655,-119.8503381647355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
82,{2D236617-CBC6-4618-A051-A6F1F0B4A935},2017-12-18,NA,Willet,NA,NA,1,No,NA,NA,No,NA,NA,34.40740149014081,-119.8501884200692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
83,{F2E2B32B-F206-476F-B5A0-22BAC6884E99},2017-12-18,NA,Black-bellied Plover,NA,NA,1,No,NA,NA,No,NA,NA,34.40721866614609,-119.849735406858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
84,{B7573320-E590-41DF-8274-AAAE20A82E28},2017-12-18,NA,Song Sparrow,NA,NA,1,No,NA,NA,No,NA,NA,34.4079624331405,-119.8496098026183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
85,{D72A6B82-B619-4AF3-AA2F-5B9A9C159DF0},2017-12-18,NA,NA,NA,NA,2,No,NA,NA,No,fox!,NA,34.40829314095431,-119.8490452698528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
86,{80FA1F12-951C-47F9-A1C8-F0E2E6A466C7},2017-12-18,NA,Blue-gray Gnatcatcher,NA,NA,2,No,NA,NA,No,NA,NA,34.40840274638769,-119.8491024152812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
87,{9042E788-FA27-439A-BE0F-2D9CE3715C37},2017-12-18,NA,White-crowned Sparrow,NA,NA,3,No,NA,NA,No,NA,NA,34.4084314083983,-119.8491175590803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
88,{FEB80AB7-7C54-4D6F-B3A8-7F79618F6707},2017-12-18,NA,NA,NA,NA,1,No,NA,NA,No,thrasher,NA,34.4080344127749,-119.8489254714248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
89,{ADAB566D-567B-4A3D-8771-BC670068CAC1},2017-12-18,NA,Song Sparrow,NA,NA,3,No,NA,NA,No,NA,NA,34.40803808735132,-119.8489593217413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
90,{1A695183-1464-4840-86C8-BA3167358BD0},2017-12-18,NA,House Finch,NA,NA,8,No,NA,NA,No,NA,NA,34.40791388390939,-119.8491098650099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
91,{3EC9FE3C-33E0-47B9-BEB9-D45FA09CED0C},2017-12-18,NA,White-crowned Sparrow,NA,NA,3,No,NA,NA,No,NA,NA,34.40792343796989,-119.8490136599345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
92,{D7DDAF62-B629-4688-8410-846468528E8C},2017-12-18,NA,Anna's Hummingbird,NA,NA,2,No,NA,NA,No,NA,NA,34.40858264253076,-119.8490880925423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
93,{780D4A8D-D4C9-4C1A-81EC-69A8EC43E54E},2017-12-18,NA,Blue-gray Gnatcatcher,NA,NA,1,No,NA,NA,No,NA,NA,34.40861653912157,-119.8490669794382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
94,{D810A62F-3227-4051-BE00-EE1AFA1464D7},2017-12-18,NA,Red-tailed Hawk,NA,NA,2,No,NA,NA,No,"repeat observation?, flying",NA,34.40986336915566,-119.8474860846754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
95,{C0857EB6-9DC9-4458-959B-58FED3EAA6FC},2017-12-18,NA,Anna's Hummingbird,NA,NA,1,No,NA,NA,No,NA,NA,34.4089973500999,-119.8492181335612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
96,{2D9618DD-B0B9-48AA-A6AE-050A7A95E80C},2017-12-18,NA,White-crowned Sparrow,NA,NA,22,No,NA,NA,No,NA,NA,34.4094146969957,-119.849253976341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
97,{F23BBD6E-2A36-46F6-9F36-6B35B11D8B72},2017-12-18,NA,Song Sparrow,NA,NA,1,No,NA,NA,No,NA,NA,34.40944527818212,-119.8492517296545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
98,{9B13A5B9-7735-4328-BD2D-FC6EF4609645},2017-12-18,NA,House Finch,NA,NA,3,No,NA,NA,No,NA,NA,34.40935563420834,-119.8492331596809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
99,{2F976B16-2138-4C7C-9A90-926FF95FE97E},2017-12-18,NA,Yellow-rumped Warbler,NA,NA,1,No,NA,NA,No,NA,NA,34.40932477877126,-119.8492531112634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
100,{691601AF-79C0-460B-A832-2A8A32D984C4},2017-12-18,NA,Downy Woodpecker,NA,NA,1,No,NA,NA,No,NA,NA,34.40933960654707,-119.8492239070335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
101,{9C2CD455-B74C-4164-932E-309152657D92},2017-12-18,NA,Anna's Hummingbird,NA,NA,1,No,NA,NA,No,NA,NA,34.40935814070723,-119.8492868088664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
102,{26552AC1-0CCC-45AA-9458-60AA57A7526E},2017-12-18,NA,White-crowned Sparrow,NA,NA,7,No,NA,NA,No,NA,NA,34.4096890164268,-119.8492347532922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
103,{D74E8FA7-F985-42E2-B587-142E4CE9D635},2017-12-18,NA,House Finch,NA,NA,2,No,NA,NA,No,NA,NA,34.40967048233994,-119.8492516020937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
104,{A08D807F-F6B4-4FE6-9614-341330368E50},2017-12-18,NA,Anna's Hummingbird,NA,NA,3,No,NA,NA,No,NA,NA,34.40973813158888,-119.8489696649435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
105,{31A2FB5B-2528-4790-BA54-07A11A8DAD8D},2017-12-18,NA,Song Sparrow,NA,NA,1,No,NA,NA,No,NA,NA,34.41032085528052,-119.8493077719518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
106,{FE159A87-0128-4AF1-A4E1-A5574EB3C364},2017-12-18,NA,Anna's Hummingbird,NA,NA,2,No,NA,NA,No,NA,NA,34.41017845327624,-119.8490106272221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
107,{3DB122AC-6FA8-4AB4-B944-758E8A8DFEE7},2017-12-18,NA,Song Sparrow,NA,NA,1,No,NA,NA,No,NA,NA,34.40925645105403,-119.8488119890515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
108,{BA351470-9390-47C1-ABCF-2D594C50FFC0},2017-12-18,NA,Anna's Hummingbird,NA,NA,2,No,NA,NA,No,NA,NA,34.40894968341746,-119.8484963794512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
109,{1CA44543-A308-4341-9BF8-1FA601903268},2017-12-18,NA,Anna's Hummingbird,NA,NA,3,No,NA,NA,No,NA,NA,34.40827820033999,-119.8480289662459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
110,{426ED127-329F-4FD9-8F9A-8E60BBC86125},2017-12-18,NA,Song Sparrow,NA,NA,5,No,NA,NA,No,NA,NA,34.40800177737048,-119.8476966201335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
111,{99D90678-936A-4839-97F5-5CD28C8B9F68},2017-12-18,NA,Anna's Hummingbird,NA,NA,3,No,NA,NA,No,NA,NA,34.40806123688289,-119.8473033215325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
112,{8E78CBA3-2BA9-4031-8741-F444E4829A21},2017-12-18,NA,Common Yellowthroat,NA,NA,1,No,NA,NA,No,NA,NA,34.40793167798486,-119.8469395801992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
113,{C8514684-4C1A-452F-92F5-3B192544243F},2017-12-18,NA,California Towhee,NA,NA,1,No,NA,NA,No,NA,NA,34.40783916787285,-119.8467053310141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
114,{6B52C3AE-B5D6-4209-B9F5-9962F23E77C3},2017-12-18,NA,House Finch,NA,NA,1,No,NA,NA,No,NA,NA,34.40777105016794,-119.846557783627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
115,{B478EE6D-2392-440C-BA02-25CC8F9F92C1},2017-12-18,NA,Yellow-rumped Warbler,NA,NA,2,No,NA,NA,No,NA,NA,34.40775343986189,-119.8463861964246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
116,{4E423658-ABA4-46A6-8297-84FC03FB64BE},2017-12-18,NA,Black-crowned Night Heron,NA,NA,5,No,NA,NA,No,NA,NA,34.40878204271972,-119.846143397973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
117,{EA19C4A2-2C08-43FC-AC1F-66DC6C9E1009},2017-12-18,NA,Double-crested Cormorant,NA,NA,32,No,NA,NA,No,NA,NA,34.40873702917676,-119.8460405471612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
118,{1AE88F27-FCF7-40A8-9390-EDBD12B9865F},2017-12-18,NA,Ruddy Duck,NA,NA,18,Yes,NA,NA,No,NA,NA,34.40862886124336,-119.8461273855031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
119,{B899B7B9-B676-4241-AD42-D5B12FFA0E91},2017-12-18,NA,American Wigeon,NA,NA,6,Yes,NA,NA,No,NA,NA,34.40864150427507,-119.8460371416479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
120,{4A6AFAC2-BE89-45C1-80A4-6ED0CEDF1C52},2017-12-18,NA,American Coot,NA,NA,2,Yes,NA,NA,No,NA,NA,34.40864993246768,-119.8462721148751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
121,{F70F57B9-1D61-4315-AFD7-0C14DE239FE2},2017-12-18,NA,Black-bellied Plover,NA,NA,1,No,NA,NA,No,NA,NA,34.40727796168033,-119.8460415559693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
122,{01B49564-E5AE-4B8D-81DA-36C021CBE75D},2017-12-18,NA,Willet,NA,NA,8,No,NA,NA,No,NA,NA,34.40729965432642,-119.8459806573795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
123,{2951A68D-F60A-4DA3-AA0B-DFFE62C876E2},2017-12-18,NA,Marbled Godwit,NA,NA,1,No,NA,NA,No,NA,NA,34.40729282094712,-119.8460197439758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
124,{925A119B-CC22-42E4-816D-3D90D607A63D},2017-12-18,NA,Killdeer,NA,NA,2,No,NA,NA,No,NA,NA,34.40711596074137,-119.846284163978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
125,{BA88DC44-CE93-42F4-B755-5016818E12E2},2017-12-18,NA,Killdeer,NA,NA,1,No,NA,NA,No,NA,NA,34.40709800492191,-119.846369039501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
126,{003D92F3-9CDA-4BBB-93A0-6D6733057D5D},2017-12-18,NA,Black-necked Stilt,NA,NA,1,No,NA,NA,No,NA,NA,34.40731436758336,-119.845970777708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
