date,year,common_name,scientific_name,count,repeat_observation,substrate,observer,objectid,time,e_bird_group,sex,breeding_activity,observation_notes,latitude,longitude,starting_time,ending_time,starting_temp_f,starting_percent_cloud_cover,starting_cloud_height,starting_wind_speed,starting_wind_direction,starting_rain,ending_temp_f,ending_percent_cloud_cover,ending_cloud_height,ending_wind_speed,ending_wind_direction,ending_rain,weather_note,creation_date,creator,edit_date,editor,source_file,water_level,global_id,speed_km_h,direction_of_travel,compass_reading,position_source_type,receiver_name,horizontal_accuracy_m,vertical_accuracy_m,altitude,pdop,hdop,vdop,fix_type,correction_age,station_id,number_of_satellites,fix_time,average_horizontal_accuracy_m,average_vertical_accuracy_m,averaged_positions,standard_deviation_m,x,y,year_from_file
2018-01-11,2018,American Wigeon,NA,2,No,Water - Floating,NA,330,2018-01-11T09:29:33Z,NA,NA,No,NA,34.40835391652079,-119.8468803228315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:29:33Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:29:33Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Ring-billed Gull,NA,3,No,Water - Floating,NA,331,2018-01-11T09:29:59Z,NA,NA,No,NA,34.40849474967998,-119.8467683361532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:29:59Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:29:59Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Hermit Thrush,NA,1,No,Vegetation - Shrub,NA,332,2018-01-11T09:30:20Z,NA,NA,No,NA,34.4088738336307,-119.8462254303281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:30:20Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:30:20Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Black-crowned Night Heron,NA,1,Yes,Vegetation - Tree,NA,333,2018-01-11T09:30:46Z,NA,NA,No,NA,34.40878912277511,-119.8461728079171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:30:46Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:30:46Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Song Sparrow,NA,1,No,Vegetation - Shrub,NA,334,2018-01-11T09:31:19Z,NA,NA,No,NA,34.40905913976422,-119.8462523824816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:31:19Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:31:19Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Eared Grebe,NA,2,No,Water - Floating,NA,335,2018-01-11T09:31:48Z,NA,NA,No,NA,34.40828191122151,-119.8464243676377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:31:48Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:31:48Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,American Crow,NA,1,No,Vegetation - Tree,NA,336,2018-01-11T09:32:13Z,NA,NA,No,NA,34.40914702757522,-119.8454078637066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:32:13Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:32:13Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,House Finch,NA,1,No,Vegetation - Herbaceous,NA,337,2018-01-11T09:32:37Z,NA,NA,No,NA,34.40891957489275,-119.8461615107041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:32:37Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:32:37Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Red-tailed Hawk,NA,1,Yes,Vegetation - Tree,NA,338,2018-01-11T09:33:07Z,NA,NA,No,NA,34.40794609022704,-119.8464816945258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:33:07Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:33:07Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,House Finch,NA,1,No,Vegetation - Shrub,NA,339,2018-01-11T09:33:42Z,NA,NA,No,NA,34.40920971093228,-119.8463103929877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:33:42Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:33:42Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Ruby-crowned Kinglet,NA,1,No,Vegetation - Tree,NA,340,2018-01-11T09:33:58Z,NA,NA,No,NA,34.40930994728723,-119.8465779543984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:33:58Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:33:58Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Song Sparrow,NA,1,No,Vegetation - Shrub,NA,341,2018-01-11T09:34:11Z,NA,NA,No,NA,34.40890651019834,-119.8460388987527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:34:11Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:34:11Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Song Sparrow,NA,1,No,Vegetation - Shrub,NA,342,2018-01-11T09:34:25Z,NA,NA,No,NA,34.40909605182603,-119.8462070328311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:34:25Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:34:25Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Allen's Hummingbird,NA,1,No,Vegetation - Shrub,NA,343,2018-01-11T09:35:17Z,NA,NA,No,NA,34.40916382086159,-119.8459875609325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:35:17Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:35:17Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Brown Pelican,NA,3,No,Vegetation - Tree,NA,344,2018-01-11T09:38:08Z,NA,NA,No,NA,34.40797398457159,-119.8464642061239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:38:08Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:38:08Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Double-crested Cormorant,NA,19,No,Vegetation - Tree,NA,345,2018-01-11T09:38:25Z,NA,NA,No,NA,34.40799903588924,-119.8464893957828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:38:25Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:38:25Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Western Scrub-Jay,NA,2,No,Vegetation - Tree,NA,346,2018-01-11T09:38:53Z,NA,NA,No,NA,34.40878473822503,-119.8459875609325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:38:53Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:39:05Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,White-crowned Sparrow,NA,2,No,Vegetation - Shrub,NA,347,2018-01-11T09:39:25Z,NA,NA,No,NA,34.40885462493164,-119.845755253905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:39:25Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:39:25Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Song Sparrow,NA,2,No,Vegetation - Shrub,NA,348,2018-01-11T09:39:50Z,NA,NA,No,NA,34.40892027674576,-119.8454651905948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:39:50Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:39:50Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Belted Kingfisher,NA,1,No,Vegetation - Tree,NA,349,2018-01-11T09:41:11Z,NA,NA,No,NA,34.40753307985708,-119.8457105726011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:41:11Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:41:11Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Western Grebe,NA,2,No,Water - Floating,NA,350,2018-01-11T09:43:52Z,NA,NA,No,NA,34.40830318634629,-119.8446381009329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:43:52Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:43:52Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,NA,NA,1,No,Water - Floating,NA,351,2018-01-11T09:44:48Z,NA,NA,No,Clark's grebe,34.40830798447688,-119.844554165946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:44:48Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:44:48Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Belted Kingfisher,NA,1,No,NA,NA,352,2018-01-11T09:45:12Z,NA,NA,No,NA,34.40805447397414,-119.8438951654468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:45:12Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:45:12Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Ruddy Duck,NA,8,No,Water - Floating,NA,353,2018-01-11T09:46:36Z,NA,NA,No,NA,34.40825354709755,-119.8443482280654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:46:36Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:46:36Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,American Coot,NA,2,No,Water - Floating,NA,354,2018-01-11T09:46:51Z,NA,NA,No,NA,34.40821754478304,-119.8442635196291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:46:51Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:46:51Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Redhead,NA,1,No,Water - Floating,NA,355,2018-01-11T09:47:42Z,NA,NA,No,NA,34.40817307122706,-119.8443418113993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:47:42Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:47:42Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Eared Grebe,NA,2,No,Water - Floating,NA,356,2018-01-11T09:48:10Z,NA,NA,No,NA,34.40811800823769,-119.844468874503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:48:10Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:48:10Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Bufflehead,NA,6,No,Water - Floating,NA,357,2018-01-11T09:49:42Z,NA,NA,No,NA,34.40697658384467,-119.8452589284224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:49:42Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:49:42Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Red-breasted Merganser,NA,4,No,Water - Floating,NA,358,2018-01-11T09:52:25Z,NA,NA,No,NA,34.40746883513147,-119.8446301616224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:52:25Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:52:25Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Blue-gray Gnatcatcher,NA,1,No,Vegetation - Shrub,NA,359,2018-01-11T09:52:52Z,NA,NA,No,NA,34.40865796266975,-119.8447451908945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:52:52Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:53:54Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,California Towhee,NA,1,No,Vegetation - Shrub,NA,360,2018-01-11T09:55:18Z,NA,NA,No,NA,34.40878132381952,-119.8442972612495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:55:18Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:55:18Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Anna's Hummingbird,NA,1,No,Vegetation - Shrub,NA,361,2018-01-11T09:55:40Z,NA,NA,No,NA,34.40882913067217,-119.8442638915316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:55:40Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:55:40Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Eared Grebe,NA,2,No,Water - Floating,NA,362,2018-01-11T09:56:48Z,NA,NA,No,NA,34.40806460684938,-119.844562938893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:56:48Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:56:48Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,American Coot,NA,1,No,Bare ground,NA,363,2018-01-11T09:57:33Z,NA,NA,No,NA,34.40832615496672,-119.8439532927339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:57:33Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:57:33Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Anna's Hummingbird,NA,1,No,Vegetation - Tree,NA,364,2018-01-11T09:57:52Z,NA,NA,No,NA,34.40848075405126,-119.8440688052997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:57:52Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:57:52Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Mourning Dove,NA,4,No,Vegetation - Herbaceous,NA,365,2018-01-11T09:58:43Z,NA,NA,No,NA,34.40827956403519,-119.8437235530916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:58:43Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:59:13Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,American Coot,NA,15,No,Vegetation - Herbaceous,NA,366,2018-01-11T09:59:02Z,NA,NA,No,NA,34.40836003980322,-119.8434732770635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:59:02Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:59:02Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Acorn Woodpecker,NA,2,No,Vegetation - Tree,NA,367,2018-01-11T09:59:32Z,NA,NA,No,NA,34.40865445784056,-119.8434912460642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:59:32Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:00:54Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Yellow-rumped Warbler,NA,2,No,Vegetation - Tree,NA,368,2018-01-11T09:59:51Z,NA,NA,No,NA,34.40847921100415,-119.8438480488102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T16:59:51Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T16:59:51Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Orange-crowned Warbler,NA,1,No,Vegetation - Tree,NA,369,2018-01-11T10:01:09Z,NA,NA,No,NA,34.40853326284564,-119.8438904034775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:01:09Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:01:09Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Northern Mockingbird,NA,1,No,Vegetation - Tree,NA,370,2018-01-11T10:01:22Z,NA,NA,No,NA,34.40849409673844,-119.8439147891442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:01:22Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:01:22Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,European Starling,NA,2,No,Vegetation - Tree,NA,371,2018-01-11T10:03:43Z,NA,NA,No,NA,34.40843479836059,-119.8434052530369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:03:43Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:03:43Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Western Scrub-Jay,NA,2,No,Vegetation - Tree,NA,372,2018-01-11T10:04:26Z,NA,NA,No,NA,34.4081033625659,-119.8436144580902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:04:26Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:04:26Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Lesser Scaup,NA,6,No,Water - Floating,NA,373,2018-01-11T10:09:18Z,NA,NA,No,NA,34.40724056855245,-119.8441326988726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:09:18Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:09:18Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Redhead,NA,4,No,Water - Floating,NA,374,2018-01-11T10:09:44Z,NA,NA,No,NA,34.40708208058896,-119.8440804582455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:09:44Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:09:44Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Eared Grebe,NA,1,No,Water - Floating,NA,375,2018-01-11T10:09:56Z,NA,NA,No,NA,34.40686469750264,-119.8442396217476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:09:56Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:09:56Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Willet,NA,1,No,Vegetation - Herbaceous,NA,376,2018-01-11T10:12:57Z,NA,NA,No,NA,34.40689028796923,-119.8432177944001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:12:57Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:12:57Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Western Gull,NA,2,No,Bare ground,NA,377,2018-01-11T10:13:15Z,NA,NA,No,NA,34.40595952902525,-119.8437700265345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:13:15Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:13:15Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-11,2018,Black Turnstone,NA,3,No,Bare ground,NA,378,2018-01-11T10:15:54Z,NA,NA,No,NA,34.40587434902882,-119.8438065906615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-01-11T17:15:54Z,stratton@ccber.ucsb.edu_ucsb,2018-01-11T17:15:54Z,stratton@ccber.ucsb.edu_ucsb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
